,probability
3356,0.954866072725
3357,0.149815689345
3358,0.710938123535
3359,0.0175752473344
3360,0.201381528639
3361,0.372173997734
3362,0.231033140214
3363,0.433963468752
3364,0.255168043211
3365,0.0449910413212
3366,0.518300211631
3367,0.535942944921
3368,0.742181753784
3369,0.320196217652
3370,0.657525936339
3371,0.397709756235
3372,0.0608580614029
3373,0.110140228095
3374,0.814961903266
3375,0.0575896456988
3376,0.532036616447
3377,0.107687881412
3378,0.150872365357
3379,0.443989575136
3380,0.727926636612
3381,0.655550085908
3382,0.968991766451
3383,0.216148099863
3384,0.132977773036
3385,0.206865978129
3386,0.195695001505
3387,0.211293141907
3388,0.870758726486
3389,0.024413953863
3390,0.325383211283
3391,0.204729376223
3392,0.13668839612
3393,0.0847605958446
3394,0.109936018851
3395,0.147623106394
3396,0.293755314201
3397,0.644736948212
3398,0.839011413511
3399,0.206957707014
3400,0.11161618161
3401,0.295596827638
3402,0.00532399213324
3403,0.034205869446
3404,0.163410541233
3405,0.179778591407
3406,0.201670452308
3407,0.215116187787
3408,0.179001583849
3409,0.0791593274674
3410,0.432131293846
3411,0.261048268805
3412,0.973057148256
3413,0.438354895122
3414,0.266183724461
3415,0.155443536038
3416,0.625190378578
3417,0.224425621508
3418,0.273411262106
3419,0.0128494905805
3420,0.190872326899
3421,0.602795189444
3422,0.362118636284
3423,0.00260524984313
3424,0.0166231714834
3425,0.0280367432226
3426,0.92442163469
3427,0.940646222726
3428,0.352131930352
3429,0.598199109581
3430,0.809749874097
3431,0.119958286439
3432,0.241101803773
3433,0.112380820573
3434,0.219628520611
3435,0.603515931578
3436,0.32705307603
3437,0.00637802931858
3438,0.0858771437997
3439,0.795601374411
3440,0.0151166986507
3441,0.0225079976733
3442,0.573967272988
3443,0.78942943892
3444,0.12618806236
3445,0.474305843891
3446,0.508397958821
3447,0.178619579799
3448,0.302058742027
3449,0.109609035688
3450,0.128630032556
3451,0.157716188869
3452,0.0571370027002
3453,0.022427695425
3454,0.118352010911
3455,0.0183240384868
3456,0.665247378817
3457,0.286180317784
3458,0.0645217717205
3459,0.0529989551929
3460,0.0540431614269
3461,0.12402475699
3462,0.613663520375
3463,0.52984226272
3464,0.519498436012
3465,0.0228025122344
3466,0.029522915366
3467,0.0628360373093
3468,0.325557877311
3469,0.810956589038
3470,0.129073762457
3471,0.0949563601433
3472,0.663313942395
3473,0.0997391657859
3474,0.202276847806
3475,0.0565354226383
3476,0.0153220502389
3477,0.612408301489
3478,0.343414634383
3479,0.330129222638
3480,0.318603439967
3481,0.0665321758439
3482,0.889623600947
3483,0.0550100210762
3484,0.480400918431
3485,0.92435162495
3486,0.899415271981
3487,0.0510430705874
3488,0.648828918063
3489,0.542836261593
3490,0.00917440623483
3491,0.436372813564
3492,0.783557393443
3493,0.632142129997
3494,0.175647970851
3495,0.398171994338
3496,0.0442237844522
3497,0.650602652655
3498,0.0560566476786
3499,0.370830201093
3500,0.342204797472
3501,0.201355741881
3502,0.380726618078
3503,0.391011028174
3504,0.326460824533
3505,0.0157778491302
3506,0.0978538772085
3507,0.134683669408
3508,0.441087561021
3509,0.258235834156
3510,0.350661046662
3511,0.93977993175
3512,0.0345064234769
3513,0.0630576709275
3514,0.0215542025773
3515,0.166562325629
3516,0.37898898458
3517,0.00676478127888
3518,0.0245891076363
3519,0.0862746175657
3520,0.900885235343
3521,0.845545672724
3522,0.663194905052
3523,0.241097151368
3524,0.922196400038
3525,0.257170395086
3526,0.701477358465
3527,0.66632681722
3528,0.215046793895
3529,0.0676440531837
3530,0.859272818444
3531,0.88966055138
3532,0.900839378601
3533,0.0553435647086
3534,0.444439789739
3535,0.117342217555
3536,0.406833466984
3537,0.00143576641137
3538,0.707089080806
3539,0.254968484517
3540,0.600745313511
3541,0.868430966984
3542,0.00907064159816
3543,0.0551821630242
3544,0.372441580504
3545,0.926370983908
3546,0.274272191238
3547,0.0727033405478
3548,0.392387460669
3549,0.0347207983878
3550,0.154065066875
3551,0.759992306816
3552,0.401784450807
3553,0.181152835679
3554,0.951627863655
3555,0.398749728719
3556,0.531244889893
3557,0.614532825897
3558,0.395915949675
3559,0.617199411372
3560,0.0193961104678
3561,0.0720657531629
3562,0.569434430261
3563,0.187352590252
3564,0.501839107105
3565,0.0780664804998
3566,0.121485760754
3567,0.0247684522703
3568,0.979416594697
3569,0.566071821512
3570,0.455904426232
3571,0.0884946564615
3572,0.211226794784
3573,0.0793684317655
3574,0.0823692419858
3575,0.0766661613865
3576,0.0455123286814
3577,0.174710511019
3578,0.117669596855
3579,0.0987327237024
3580,0.969369021693
3581,0.466966915877
3582,0.380964424458
3583,0.618286986066
3584,0.0162007239038
3585,0.0511570964935
3586,0.111119140921
3587,0.024869382479
3588,0.104735597576
3589,0.0269848990732
3590,0.145867371949
3591,0.0145530193703
3592,0.00963455522786
3593,0.57140966395
3594,0.0168294235028
3595,0.0320134562319
3596,0.0584431011374
3597,0.0589926115096
3598,0.960437332982
3599,0.437427195257
3600,0.345368022351
3601,0.0290178461622
3602,0.0120610188127
3603,0.436292020795
3604,0.0234797375644
3605,0.0669080627637
3606,0.320623747475
3607,0.201527104673
3608,0.0232220247965
3609,0.0251729092339
3610,0.594916262982
3611,0.858136213057
3612,0.590747115028
3613,0.475601335689
3614,0.0853402735513
3615,0.27712860062
3616,0.00242305674028
3617,0.0796341727491
3618,0.0887289857166
3619,0.0179957424292
3620,0.0419490727953
3621,0.00932215004347
3622,0.472559079204
3623,0.2507231259
3624,0.0457719189036
3625,0.0586725802023
3626,0.216072413443
3627,0.0583599802248
3628,0.879668744828
3629,0.282129615844
3630,0.252288066892
3631,0.462562629425
3632,0.0273410516212
3633,0.0175864966324
3634,0.325487612156
3635,0.458783845211
3636,0.859246038442
3637,0.589948919855
3638,0.0265348509112
3639,0.931719606119
3640,0.633714482443
3641,0.0500361823744
3642,0.109973589874
3643,0.938008394391
3644,0.116537235935
3645,0.825293387242
3646,0.0459824453924
3647,0.244796302137
3648,0.00757538109303
3649,0.155567054893
3650,0.0471124121067
3651,0.0466901666704
3652,0.0797721082591
3653,0.0826290382216
3654,0.853078978133
3655,0.943485017892
3656,0.609730177812
3657,0.119668737995
3658,0.359639995481
3659,0.251679111379
3660,0.0532979042521
3661,0.181726274099
3662,0.0652224959486
3663,0.0160715277633
3664,0.0780096140896
3665,0.23162149014
3666,0.00690541997995
3667,0.031998189815
3668,0.152593037268
3669,0.0370787109178
3670,0.115411039111
3671,0.29023530471
3672,0.970275203044
3673,0.303132930417
3674,0.198166417102
3675,0.328464239499
3676,0.146547228773
3677,0.234717587936
3678,0.0747448802801
3679,0.235535823033
3680,0.799902172716
3681,0.890671752635
3682,0.924663083405
3683,0.577999395402
3684,0.909641279395
3685,0.774961086332
3686,0.189427210412
3687,0.65388138807
3688,0.925139069356
3689,0.646852966142
3690,0.0675029403844
3691,0.351520177485
3692,0.759517969979
3693,0.448039835126
3694,0.028936186138
3695,0.260792475804
3696,0.213132732015
3697,0.685150230634
3698,0.215443448688
3699,0.0448953202707
3700,0.220313190048
3701,0.0487680867794
3702,0.394963373089
3703,0.516916654183
3704,0.235479377513
3705,0.0806106824035
3706,0.182097457671
3707,0.0780080938675
3708,0.224856594107
3709,0.121189188333
3710,0.646630303995
3711,0.397010400221
3712,0.459937686308
3713,0.685704676701
3714,0.6596527293
3715,0.742003165348
3716,0.138108427917
3717,0.510474634404
3718,0.769346327216
3719,0.0567694286687
3720,0.333231445312
3721,0.332150818959
3722,0.715249966337
3723,0.267860855199
3724,0.90237270427
3725,0.240986693984
3726,0.0390874989132
3727,0.163492223602
3728,0.550399177497
3729,0.477204244382
3730,0.0147574249103
3731,0.367473465493
3732,0.103621141048
3733,0.181432112991
3734,0.156368718316
3735,0.0167765848954
3736,0.140416068762
3737,0.169828088426
3738,0.310612659255
3739,0.0860781798213
3740,0.192246465996
3741,0.0159438721186
3742,0.209100376156
3743,0.0311517384508
3744,0.39422699802
3745,0.699490607675
3746,0.960505911231
3747,0.298941560899
3748,0.94646171912
3749,0.900551364584
3750,0.160943054068
3751,0.101053865283
3752,0.5554187481
3753,0.0612477998987
3754,0.0838365988844
3755,0.0382247989403
3756,0.0513256148669
3757,0.306019845084
3758,0.714839035222
3759,0.0972769196872
3760,0.793812151038
3761,0.508530189089
3762,0.150733027353
3763,0.0594763249641
3764,0.714366385513
3765,0.0226957538451
3766,0.306067062628
3767,0.757086232532
3768,0.00993677189186
3769,0.0273912038359
3770,0.0960000666337
3771,0.647422084728
3772,0.498155337605
3773,0.0794107514539
3774,0.213243215579
3775,0.146460934134
3776,0.12890071043
3777,0.526402796058
3778,0.0950216476884
3779,0.022913070486
3780,0.907820299789
3781,0.866681724151
3782,0.227226173048
3783,0.681456139681
3784,0.905986626856
3785,0.340981460124
3786,0.701022251605
3787,0.0262447306164
3788,0.290732200067
3789,0.18390025697
3790,0.196877160522
3791,0.00742221345041
3792,0.0204263852591
3793,0.0466996750588
3794,0.104608146259
3795,0.0580267895749
3796,0.112030684147
3797,0.315988608014
3798,0.500807584278
3799,0.131688130316
3800,0.0386493981143
3801,0.560351411942
3802,0.144176448284
3803,0.225939889587
3804,0.201654417809
3805,0.0136224087556
3806,0.0782109442169
3807,0.194332636497
3808,0.284587541933
3809,0.215914254123
3810,0.00267035024179
3811,0.0571226244199
3812,0.572051751766
3813,0.189012364567
3814,0.590371416688
3815,0.237578439645
3816,0.178088666497
3817,0.297555500837
3818,0.0203186872854
3819,0.24439893406
3820,0.947766426021
3821,0.604966955988
3822,0.11776638673
3823,0.199377666506
3824,0.096100707699
3825,0.192173581911
3826,0.676382916663
3827,0.248872245028
3828,0.0519345586905
3829,0.980188208348
3830,0.000755369025998
3831,0.0508842885514
3832,0.135280391754
3833,0.00800540369807
3834,0.0385110765419
3835,0.0785345351201
3836,0.124105250438
3837,0.928029683176
3838,0.942023014742
3839,0.114921652247
3840,0.741622509849
3841,0.0472511885102
3842,0.336048401946
3843,0.0938689684249
3844,0.855366405342
3845,0.543475440091
3846,0.697802682529
3847,0.0574645480916
3848,0.0292030749904
3849,0.87479001737
3850,0.468630081332
3851,0.952253860453
3852,0.54361542291
3853,0.783790144134
3854,0.322211132242
3855,0.162007007861
3856,0.836908982078
3857,0.00671191714902
3858,0.00731617411665
3859,0.228427146226
3860,0.140896336372
3861,0.0360101865487
3862,0.392295721421
3863,0.0513852222734
3864,0.453410585224
3865,0.0105759367005
3866,0.021085154516
3867,0.0560999407627
3868,0.255940708124
3869,0.0614375301795
3870,0.304991690857
3871,0.207651984235
3872,0.714319069602
3873,0.189622938561
3874,0.339266087514
3875,0.0164577738124
3876,0.0169157536276
3877,0.247212350958
3878,0.277034065453
3879,0.489698635361
3880,0.51437571686
3881,0.10088161318
3882,0.0479566883634
3883,0.0537853148058
3884,0.3898785775
3885,0.315883576292
3886,0.902807738935
3887,0.0175267669096
3888,0.866398331825
3889,0.21078281578
3890,0.0194303080203
3891,0.0176756425987
3892,0.373258257475
3893,0.368326641266
3894,0.904817015457
3895,0.0364957092733
3896,0.173979065164
3897,0.0589804983782
3898,0.698122249839
3899,0.645669799457
3900,0.0103797197233
3901,0.329420255007
3902,0.795912817142
3903,0.0805980409294
3904,0.353367566176
3905,0.145803857737
3906,0.251663657698
3907,0.913271230404
3908,0.0654600642415
3909,0.424788579654
3910,0.735413900723
3911,0.0999523523698
3912,0.0813485199435
3913,0.527913663185
3914,0.353659875982
3915,0.373162235526
3916,0.889077858077
3917,0.154518479845
3918,0.115945593962
3919,0.292752271542
3920,0.0613208310921
3921,0.0154920705986
3922,0.364633440708
3923,0.1745963191
3924,0.696424511965
3925,0.785167664185
3926,0.133952971845
3927,0.159692402105
3928,0.250946345656
3929,0.0561410825642
3930,0.0703030688927
3931,0.189589019765
3932,0.850525716125
3933,0.744418866798
3934,0.555828205896
3935,0.941912176647
3936,0.271496763851
3937,0.831601901862
3938,0.905253189033
3939,0.954852772821
3940,0.108286422005
3941,0.0294334984308
3942,0.71355509477
3943,0.368071128294
3944,0.150517748258
3945,0.0307239800114
3946,0.503207516925
3947,0.171901857963
3948,0.672598446775
3949,0.0215975418215
3950,0.41063114973
3951,0.644845862437
3952,0.937240252904
3953,0.451596569407
3954,0.0126253602538
3955,0.192180626399
3956,0.197815647224
3957,0.175476484984
3958,0.461147244588
3959,0.819577740033
3960,0.740031770605
3961,0.351451248557
3962,0.524409708275
3963,0.361711482588
3964,0.155189632855
3965,0.0142056625661
3966,0.155622155339
3967,0.0189809709587
3968,0.196906812608
3969,0.273544853458
3970,0.0716387484201
3971,0.0727797776194
3972,0.192636329055
3973,0.0257625578033
3974,0.525557862112
3975,0.20527199017
3976,0.0708490984695
3977,0.576965558165
3978,0.669544456003
3979,0.0202762699205
3980,0.232479084031
3981,0.803671431979
3982,0.00396274329901
3983,0.0455725309179
3984,0.963755012838
3985,0.210820141289
3986,0.897824353277
3987,0.0589348580658
3988,0.107676538914
3989,0.945662881651
3990,0.290394317049
3991,0.20432681907
3992,0.48261151372
3993,0.442558462861
3994,0.0113542189798
3995,0.900836049372
3996,0.323190319226
3997,0.0594338265209
3998,0.0286756537856
3999,0.0965030457631
4000,0.890072829629
4001,0.113635372843
4002,0.018297135735
4003,0.0230979272221
4004,0.626947769538
4005,0.753122039456
4006,0.320034132584
4007,0.838325225975
4008,0.416981914249
4009,0.127724775616
4010,0.214836094282
4011,0.411044527031
4012,0.0158558798274
4013,0.493107173733
4014,0.243741229682
4015,0.5753430673
4016,0.367941251876
4017,0.00426167308997
4018,0.717122792893
4019,0.434472618815
4020,0.349242032189
4021,0.742783193477
4022,0.823535540697
4023,0.456257091952
4024,0.0332141501169
4025,0.563083361926
4026,0.161784374892
4027,0.280204747541
4028,0.267867117323
4029,0.507247399406
4030,0.349337685534
4031,0.299157610933
4032,0.6015263097
4033,0.0152875911672
4034,0.0585115842017
4035,0.898433917316
4036,0.056921530847
4037,0.287206583343
4038,0.0967996729255
4039,0.071707606695
4040,0.247631012352
4041,0.16993825635
4042,0.0566617295404
4043,0.188050533964
4044,0.00937832250207
4045,0.384550885104
4046,0.00898107633967
4047,0.180731698575
4048,0.020099111824
4049,0.128874450747
4050,0.0659405155118
4051,0.928400492647
4052,0.927755898821
4053,0.0701282247082
4054,0.916496074524
4055,0.600693015986
4056,0.873619743824
4057,0.121141283541
4058,0.308493563647
4059,0.931267579074
4060,0.906507180686
4061,0.43128688502
4062,0.472138927534
4063,0.976475605314
4064,0.407184125025
4065,0.939899221302
4066,0.185626534857
4067,0.21165907167
4068,0.706747886304
4069,0.573691624934
4070,0.0352391464001
4071,0.00603208466629
4072,0.00971183280836
4073,0.580328065815
4074,0.48315576147
4075,0.162999087944
4076,0.782374438172
4077,0.339272326853
4078,0.498969238271
4079,0.339197885037
4080,0.261004024896
4081,0.494222320317
4082,0.370637708938
4083,0.262229188955
4084,0.419362343672
4085,0.327529871865
4086,0.605208226259
4087,0.160371718465
4088,0.876281770849
4089,0.935519348475
4090,0.971528313196
4091,0.278043932052
4092,0.604013366755
4093,0.737368148716
4094,0.570572329142
4095,0.00569843412544
4096,0.642180638564
4097,0.716889506231
4098,0.142104058558
4099,0.652589967363
4100,0.614056247723
4101,0.608185091567
4102,0.277904322732
4103,0.546642568622
4104,0.248738791606
4105,0.00244956231847
4106,0.96480784558
4107,0.143912094124
4108,0.984816122246
4109,0.257581421374
4110,0.194398809025
4111,0.246864463846
4112,0.585916870334
4113,0.710374032381
4114,0.159091789271
4115,0.0290117727601
4116,0.0757088677887
4117,0.0461142717704
4118,0.245516860324
4119,0.906929201599
4120,0.390975480789
4121,0.857746044467
4122,0.0842847102133
4123,0.23596870624
4124,0.324681549503
4125,0.0922903723671
4126,0.659973735583
4127,0.849525656968
4128,0.00560231198012
4129,0.217133150173
4130,0.0486484806435
4131,0.447301413325
4132,0.909903065654
4133,0.35638831559
4134,0.019009320091
4135,0.210036266554
4136,0.167931773074
4137,0.170386176559
4138,0.193924472545
4139,0.960138494464
4140,0.767357617638
4141,0.0281872502557
4142,0.261522975557
4143,0.866249879278
4144,0.645706460743
4145,0.0217619230401
4146,0.0337249682271
4147,0.0845076245778
4148,0.194147577415
4149,0.242894969314
4150,0.10831301005
4151,0.31064742793
4152,0.43937889477
4153,0.366497198726
4154,0.734344971441
4155,0.239941024452
4156,0.438150158766
4157,0.272460805663
4158,0.0152017565739
4159,0.12359387665
4160,0.0204670234442
4161,0.0698639146546
4162,0.0958781395389
4163,0.0140750885672
4164,0.171871611885
4165,0.697350720686
4166,0.0131670525547
4167,0.109984274969
4168,0.0215384089135
4169,0.174511693485
4170,0.923416989359
4171,0.0853014554215
4172,0.111057791461
4173,0.57081697477
4174,0.817250423615
4175,0.206833840271
4176,0.0628798131213
4177,0.398102883308
4178,0.0215119966096
4179,0.262000630099
4180,0.0744272104792
4181,0.916523886277
4182,0.0393275451096
4183,0.0141093245096
4184,0.481216847061
4185,0.0286595568671
4186,0.208016776053
4187,0.0682399296539
4188,0.150158745708
4189,0.125943143414
4190,0.0318307680104
4191,0.0237129060834
4192,0.276598874832
4193,0.664101304287
4194,0.111038730297
4195,0.114809420626
4196,0.00722515674397
4197,0.0705544432421
4198,0.0735354382218
4199,0.499391361837
4200,0.258296416286
4201,0.0404438114541
4202,0.0163918212023
4203,0.16915404868
4204,0.014473301209
4205,0.957894771522
4206,0.516056976391
4207,0.0353756948969
4208,0.255320968519
4209,0.340946674565
4210,0.371413307459
4211,0.0820280515291
4212,0.227937393283
4213,0.00675224394854
4214,0.109233707499
4215,0.0568816347809
4216,0.521044537921
4217,0.893225923098
4218,0.0201371331075
4219,0.847367790998
4220,0.915501308977
4221,0.248646539512
4222,0.126009696833
4223,0.0796860563415
4224,0.858470012679
4225,0.362431999615
4226,0.859502360518
4227,0.323059171636
4228,0.236459486928
4229,0.981168304901
4230,0.106868229533
4231,0.0111271529487
4232,0.400367704449
4233,0.128269509412
4234,0.368077453083
4235,0.050931891267
4236,0.0345591919954
4237,0.0199339251397
4238,0.58151159693
4239,0.506570309626
4240,0.925918796458
4241,0.930424418495
4242,0.0226519900308
4243,0.480689641839
4244,0.369040013513
4245,0.295132174451
4246,0.0247566012854
4247,0.186993579865
4248,0.152762919116
4249,0.0748109116704
4250,0.700576201427
4251,0.621624920529
4252,0.611187506942
4253,0.169344084016
4254,0.20709221414
4255,0.549128570581
4256,0.130465558964
4257,0.711181669212
4258,0.812901437906
4259,0.866224092173
4260,0.237940657315
4261,0.386173237209
4262,0.0649124276264
4263,0.584565521765
4264,0.272097112409
4265,0.0272905123822
4266,0.734842807553
4267,0.170031827093
4268,0.0291731502239
4269,0.0785798346261
4270,0.0650005205601
4271,0.20481418906
4272,0.221973410561
4273,0.144972501432
4274,0.62005864007
4275,0.107989165721
4276,0.0957128402303
4277,0.864045472387
4278,0.629140299221
4279,0.41181255162
4280,0.273117548066
4281,0.0921382330986
4282,0.29085630557
4283,0.0386185559959
4284,0.336647679986
4285,0.574146327983
4286,0.370372915583
4287,0.171163996688
4288,0.360747510114
4289,0.0193071166043
4290,0.961655303732
4291,0.832629060827
4292,0.303724360825
4293,0.123477604861
4294,0.412292280165
4295,0.506854812086
4296,0.0390453576304
4297,0.115033013848
4298,0.22796000057
4299,0.156441538771
4300,0.105296017675
4301,0.159074818825
4302,0.142292541259
4303,0.33855224448
4304,0.142489734058
4305,0.484228128599
4306,0.0688276183646
4307,0.416553692266
4308,0.0399952503141
4309,0.118141891005
4310,0.435958288844
4311,0.0171602695987
4312,0.0347057836359
4313,0.0189608938206
4314,0.566869217463
4315,0.00644803781066
4316,0.258520506941
4317,0.657822811882
4318,0.576660559336
4319,0.637258370895
4320,0.772039525231
4321,0.00231556966737
4322,0.383681125638
4323,0.180789058956
4324,0.22465546271
4325,0.00602747889569
4326,0.167870952359
4327,0.904993235635
4328,0.00601403708415
4329,0.898385958497
4330,0.572289262585
4331,0.360718618873
4332,0.240666974687
4333,0.925607506742
4334,0.756631073345
4335,0.541936097288
4336,0.49801887189
4337,0.296852062224
4338,0.0272103946532
4339,0.087251401319
4340,0.0654813177412
4341,0.425742005672
4342,0.0793246321996
4343,0.866555699376
4344,0.182513458616
4345,0.200087394764
4346,0.0142491845144
4347,0.566770810033
4348,0.687253551715
4349,0.836012397517
4350,0.397374792215
4351,0.918732523295
4352,0.212279691896
4353,0.648540587921
4354,0.700101085564
4355,0.315373149708
4356,0.529459802178
4357,0.0121308213708
4358,0.510920855649
4359,0.344376160731
4360,0.209279837101
4361,0.0720596031803
4362,0.562783311142
4363,0.394973490352
4364,0.137804366765
4365,0.225032870293
4366,0.895813950517
4367,0.732631100569
4368,0.392416509499
4369,0.256933377841
4370,0.558887161619
4371,0.100764971379
4372,0.315456628026
4373,0.690872754424
4374,0.693424713475
4375,0.810243870723
4376,0.0317929820828
4377,0.682982905191
4378,0.250955274481
4379,0.918642861183
4380,0.743566733532
4381,0.619421033343
4382,0.482287500084
4383,0.043458973232
4384,0.663969826989
4385,0.0292613559914
4386,0.158407254794
4387,0.013997880936
4388,0.316169734461
4389,0.142900145888
4390,0.132676114155
4391,0.00583722848795
4392,0.387421203846
4393,0.399416397747
4394,0.477083554711
4395,0.897346717255
4396,0.207958492292
4397,0.667647142842
4398,0.284021453378
4399,0.975324557474
4400,0.280681585355
4401,0.128094422098
4402,0.261490669482
4403,0.122509447959
4404,0.740487953964
4405,0.0133116474191
4406,0.115624729038
4407,0.00518570731081
4408,0.0114501094053
4409,0.507909574314
4410,0.696831010833
4411,0.770330025307
4412,0.519202895722
4413,0.422487575102
4414,0.681494290325
4415,0.148430441098
4416,0.173437335282
4417,0.24708760098
4418,0.173575840248
4419,0.111166875733
4420,0.0914934547975
4421,0.266935939297
4422,0.438252946153
4423,0.327728731939
4424,0.0278011332565
4425,0.0955701627959
4426,0.0480711212267
4427,0.0114867071099
4428,0.0281849667704
4429,0.946280652806
4430,0.197279996441
4431,0.0114719599495
4432,0.482720791572
4433,0.141115224006
4434,0.989209634984
4435,0.927290348854
4436,0.738020493399
4437,0.809055097715
4438,0.106839921522
4439,0.320652337089
4440,0.3548428709
4441,0.495993693023
4442,0.195624791762
4443,0.0468972217057
4444,0.748781059624
4445,0.65004394095
4446,0.592613739795
4447,0.254249608951
4448,0.587601865744
4449,0.120574482752
4450,0.968632596785
4451,0.547343328553
4452,0.949092350091
4453,0.712850738648
4454,0.564876254155
4455,0.124602609013
4456,0.218318590035
4457,0.143277595766
4458,0.0141519293927
4459,0.203065993966
4460,0.0177757888923
4461,0.960440220673
4462,0.135740361025
4463,0.106551971136
4464,0.45634008786
4465,0.380730774651
4466,0.122320432854
4467,0.0643640835095
4468,0.192592337987
4469,0.554673385293
4470,0.37087634185
4471,0.10663922841
4472,0.212024040644
4473,0.0899896908364
4474,0.902839072356
4475,0.184577927035
4476,0.967018578613
4477,0.495217322409
4478,0.472456406013
4479,0.599459103973
4480,0.779842574519
4481,0.314945811793
4482,0.620068957127
4483,0.785006618213
4484,0.661532654286
4485,0.143371456529
4486,0.110243955385
4487,0.0843695353056
4488,0.0336909865818
4489,0.0520279622468
4490,0.0252479275989
4491,0.119338009051
4492,0.974381606583
4493,0.562666410388
4494,0.594947350112
4495,0.348518819694
4496,0.0146718231878
4497,0.0562876121356
4498,0.287801705037
4499,0.0421832961694
4500,0.213643945453
4501,0.638000659318
4502,0.667799319381
4503,0.855967151881
4504,0.315187246148
4505,0.950309719944
4506,0.0418388900886
4507,0.333422274774
4508,0.341109453194
4509,0.107022582412
4510,0.101570827222
4511,0.669870346305
4512,0.0223128248928
4513,0.0797756365323
4514,0.0566985241985
4515,0.141426284131
4516,0.879818390401
4517,0.0803620364649
4518,0.463076432384
4519,0.15391183203
4520,0.11642116432
4521,0.148017996454
4522,0.556195535847
4523,0.70389914108
4524,0.369792324563
4525,0.143225005208
4526,0.832314280585
4527,0.466953627303
4528,0.742659732179
4529,0.566510481324
4530,0.282579637243
4531,0.234825670817
4532,0.0312679287599
4533,0.692462429166
4534,0.183961321185
4535,0.276788941038
4536,0.0197054183991
4537,0.0428038980656
4538,0.490986656446
4539,0.500761427559
4540,0.824811005153
4541,0.902872267847
4542,0.0154951590245
4543,0.00520872178682
4544,0.185447419862
4545,0.196422231085
4546,0.0438406431616
4547,0.912617561
4548,0.0892121795123
4549,0.232622297657
4550,0.00226622502952
4551,0.0553093459029
4552,0.178731856817
4553,0.0786358779295
4554,0.536769020491
4555,0.0987472595225
4556,0.59032405959
4557,0.543282943211
4558,0.00341163163696
4559,0.0865392548899
4560,0.57766197953
4561,0.0902522652249
4562,0.0304613220135
4563,0.054586884842
4564,0.593256495635
4565,0.124093522351
4566,0.0188205934768
4567,0.412636009008
4568,0.14055342895
4569,0.038528838654
4570,0.0756885594249
4571,0.344025850652
4572,0.692571731405
4573,0.073547323706
4574,0.129290751795
4575,0.0972695088636
4576,0.919160617056
4577,0.158836507068
4578,0.0479836286998
4579,0.483225184716
4580,0.195816546256
4581,0.411358083732
4582,0.21575915487
4583,0.241179801923
4584,0.10255560673
4585,0.885143863738
4586,0.213226261776
4587,0.62630243585
4588,0.755644559849
4589,0.58326990391
4590,0.180207205359
4591,0.0956289922233
4592,0.0231568905682
4593,0.208062790479
4594,0.134759605173
4595,0.104249021934
4596,0.0333001349711
4597,0.0341297049911
4598,0.546506164873
4599,0.0703962253636
4600,0.15140974661
4601,0.0757456913413
4602,0.214190178322
4603,0.004956823976
4604,0.0248602514966
4605,0.634939044244
4606,0.177480061709
4607,0.0366647937322
4608,0.358229033685
4609,0.00893037769365
4610,0.00592310123079
4611,0.187330147478
4612,0.00261555332706
4613,0.682306538525
4614,0.00770065529193
4615,0.0767434342524
4616,0.134697897451
4617,0.95380216429
4618,0.8613736707
4619,0.96517345051
4620,0.963869773183
4621,0.0363722048752
4622,0.0583400064189
4623,0.285766967361
4624,0.0752765408724
4625,0.712020861332
4626,0.364412733164
4627,0.053303865648
4628,0.0443414913388
4629,0.276471294017
4630,0.140938278597
4631,0.0435155146634
4632,0.0558769950092
4633,0.440690977557
4634,0.158393317946
4635,0.132140319886
4636,0.717556004365
4637,0.75505632759
4638,0.623505206741
4639,0.122682957162
4640,0.108749735591
4641,0.22472649667
4642,0.0617252189263
4643,0.0174636253024
4644,0.211252553316
4645,0.154039112204
4646,0.320024202379
4647,0.689979143522
4648,0.139666171071
4649,0.0656933834978
4650,0.285740521683
4651,0.105055334628
4652,0.497449818066
4653,0.405324600133
4654,0.255464017741
4655,0.674174654734
4656,0.373640955313
4657,0.161040002396
4658,0.0186303687965
4659,0.0424274505612
4660,0.0814282780662
4661,0.356628906075
4662,0.79022822819
4663,0.315172920666
4664,0.411668209445
4665,0.618939368613
4666,0.207592664828
4667,0.459016345428
4668,0.433050809461
4669,0.166991061148
4670,0.682296437919
4671,0.265200122061
4672,0.353399281672
4673,0.187562438794
4674,0.252695104767
4675,0.0933614735145
4676,0.245222519886
4677,0.0523488849724
4678,0.0180246003083
4679,0.0120152395004
4680,0.948257043727
4681,0.783933216906
4682,0.0617453008906
4683,0.429459132211
4684,0.247840810341
4685,0.358467742937
4686,0.1154015892
4687,0.233734773932
4688,0.624881128489
4689,0.0628020251817
4690,0.425450333646
4691,0.237293802893
4692,0.139592033041
4693,0.0213210173559
4694,0.0442548448802
4695,0.0750735842794
4696,0.395648386033
4697,0.149964090671
4698,0.355111424451
4699,0.32003754032
4700,0.289428083732
4701,0.393676747874
4702,0.189673426055
4703,0.142673475414
4704,0.875440398649
4705,0.201881373503
4706,0.102681282258
4707,0.175742620008
4708,0.445587971242
4709,0.548215241169
4710,0.705919913028
4711,0.294443343347
4712,0.0198854906805
4713,0.0998494739871
4714,0.270739930619
4715,0.96382464856
4716,0.0135134470686
4717,0.0191332522537
4718,0.306856256951
